pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist,score_IRIS,score_NEO,score_ALEX,score_EVA,score_consensus
CoRoT-8 b,CoRoT-8,1,1,Transit,2010,6.21229,6.39,69.92,870.0,5080.0,0.77,0.88,322.037,0.0,90.96679601530357,80.0,0.0,42.74169900382589
CoRoT-11 b,CoRoT-11,1,1,Transit,2010,2.99433,16.03,740.51,1657.0,6440.0,1.37,1.27,655.037,0.0,48.88993669258146,12.768272914733544,0.0,15.41455240182875
CoRoT-12 b,CoRoT-12,1,1,Transit,2010,2.828042,16.14,291.438,1442.0,5675.0,1.116,1.078,1126.37,0.0,57.46114224114137,17.805008343927362,0.0,18.816537646267182
CoRoT-13 b,CoRoT-13,1,1,Transit,2010,4.03519,9.92,415.704,1700.0,5945.0,1.01,1.09,1148.93,0.0,62.034194629356044,34.855304066042265,0.0,24.22237467384958
CoRoT-14 b,CoRoT-14,1,1,Transit,2010,1.51214,12.22,2415.4,1952.0,6035.0,1.21,1.13,1744.6,0.0,35.15456576463797,0.0,0.0,8.788641441159493
HAT-P-22 b,HAT-P-22,2,1,Transit,2010,3.21222,12.89035,785.0401,1463.0,5302.0,1.11,1.13,81.7647,0.0,58.94167117254165,27.436615869792654,0.0,21.594571760583577
GJ 876 e,GJ 876,1,4,Radial Velocity,2010,124.26,3.92,14.6,,3293.74,0.3,0.32,4.67517,0.0,97.82174189711412,30.0,20.213150684931506,37.00872314551141
HD 8535 b,HD 8535,2,1,Radial Velocity,2010,1313.0,14.0,216.1244,,6136.0,1.19,1.13,55.4401,0.0,75.10720138149946,30.0,10.0,28.776800345374866
HAT-P-18 b,HAT-P-18,1,1,Transit,2010,5.508023,11.153,62.61,852.0,4803.0,0.749,0.77,161.4,0.0,82.52831653622832,40.07477539260606,0.0,30.650772982208593
WASP-31 b,WASP-31,1,1,Transit,2010,3.4059096,17.363,151.916,1423.7,6302.0,1.252,1.163,383.829,0.0,56.76328757336047,13.313045930322687,0.0,17.51908337592079
24 Sex c,24 Sex,1,2,Radial Velocity,2010,883.0,13.9,273.32,,5098.0,4.9,1.54,72.0691,0.0,75.59843318456234,30.0,10.0,28.899608296140585
HIP 78530 b,HIP 78530,1,1,Imaging,2010,,12.0,7300.0,2700.0,10500.0,2.10876,2.5,136.759,0.0,0.0,0.0,10.0,2.5
WASP-19 b,WASP-19,1,1,Transit,2009,0.78883852,15.86070769,366.77398168,2113.0,5616.0,1.006,0.965,268.325,0.0,41.63980737998578,3.7874473601900434,0.0,11.356813685043956
HD 90156 b,HD 90156,1,1,Radial Velocity,2009,49.77,4.43,17.98,,5599.0,0.920286,0.84,21.9496,0.0,96.97373503291422,30.0,14.090684931506846,35.266104991105266
Kepler-5 b,Kepler-5,1,1,Transit,2009,3.5484657,15.984034,670.93913,1750.0,6297.0,1.793,1.374,899.777,0.0,47.379097907758634,11.482701144854161,0.0,14.715449763153199
BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,5.6,,2948.49413174,,4816.0,0.71,0.5,41.3342,0.0,75.50220534258015,30.0,40.46027397260274,36.49061982879572
BD-08 2823 c,BD-08 2823,1,2,Radial Velocity,2009,237.6,12.5,104.0,,4746.0,0.71,0.74,41.3342,0.0,80.80315600521955,30.0,29.528767123287672,35.0829807821268
HD 125595 b,HD 125595,1,1,Radial Velocity,2009,9.6737,,3531.07360177,,4691.0,0.74,0.29,28.1989,0.0,70.65399833549793,30.0,40.79509863013699,35.36227424140873
HD 215497 b,HD 215497,1,2,Radial Velocity,2009,3.93404,,1588.82420659,,5110.0,0.85,0.67,40.5468,0.0,86.8315697385414,30.0,40.323345753424654,39.28872887299151
HD 215497 c,HD 215497,1,2,Radial Velocity,2009,566.0,13.0,111.23994245,,5113.0,0.85,0.92,40.5468,0.0,79.21025459340612,30.0,23.47945205479452,33.17242666205016
HD 40307 b,HD 40307,1,5,Radial Velocity,2009,4.3123,,1188.99607059,910.0,4956.0,0.716684,0.77,12.9363,0.0,87.27269768299846,30.0,10.354435616438355,31.9067833248592
HD 40307 c,HD 40307,1,5,Radial Velocity,2009,9.6184,,1868.51320475,696.0,4956.0,0.716684,0.77,12.9363,0.0,82.39154421249438,30.0,10.790553424657535,30.795524409287978
HD 40307 d,HD 40307,1,5,Radial Velocity,2009,20.432,,1775.3894815,541.0,4956.0,0.716684,0.77,12.9363,0.0,79.53340063662719,30.0,15.325175799086757,31.21464410892849
HD 87883 b,HD 87883,1,1,Radial Velocity,2009,3006.0,12.7,2005.49724817,,4980.0,0.798557,0.8,18.2912,0.0,59.554227889485446,30.0,10.0,24.88855697237136
DP Leo b,DP Leo,2,1,Eclipse Timing Variations,2009,10220.0,12.7,1995.88832,,13500.0,0.0115,0.69,305.684,0.0,46.53723793124425,30.0,10.0,21.634309482811062
WASP-17 b,WASP-17,1,1,Transit,2009,3.73543,20.96083,247.9074,1755.0,6550.0,1.49,2.28,405.908,0.0,41.46817299024582,0.0,0.0,10.367043247561455
HD 190984 b,HD 190984,1,1,Radial Velocity,2009,4885.0,13.0,1137.82569706,,5988.0,1.53,0.91,148.187,0.0,62.812829042882925,30.0,10.0,25.70320726072073
HD 129445 b,HD 129445,1,1,Radial Velocity,2009,1840.0,13.3,797.74930157,,5646.0,1.175816,0.99,67.4386,0.0,70.61366605553673,30.0,10.0,27.65341651388418
47 UMa d,47 UMa,1,3,Radial Velocity,2009,14002.0,13.5,521.22,,5872.0,1.21334,1.06,13.7967,0.0,50.46369349205568,30.0,10.0,22.61592337301392
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,1,1,Microlensing,2009,,5.18,23.4,,,,0.21,7700.0,0.0,95.58945857942972,30.0,40.0,41.39736464485743
CoRoT-6 b,CoRoT-6,1,1,Transit,2009,8.886593,13.068,940.74,1017.0,6090.0,1.025,1.05,645.294,0.0,67.76553487375698,28.25585458236256,0.0,24.005347364029884
61 Vir b,61 Vir,1,3,Radial Velocity,2009,4.215,2.11,5.1,,5577.0,0.963,0.942,8.50332,10.0,98.49156358655937,30.0,10.346438356164384,37.20950048568094
GJ 179 b,GJ 179,1,1,Radial Velocity,2009,2288.0,13.8,301.93698665,,3370.0,0.38,0.357,12.356,0.0,72.99640027038453,30.0,10.0,28.24910006759613
Kepler-4 b,Kepler-4,1,1,Transit,2009,3.21346,4.002,24.472,1650.0,5857.0,1.487,1.223,487.916,0.0,77.54692705157397,80.0,0.0,39.38673176289349
HD 9446 b,HD 9446,1,2,Radial Velocity,2009,30.052,14.0,222.472,,5793.0,1.0,1.0,50.3503,0.0,77.38349906902441,30.0,12.470027397260274,29.96338161657117
61 Vir c,61 Vir,1,3,Radial Velocity,2009,38.021,4.46,18.2,,5577.0,0.963,0.942,8.50332,0.0,96.93705105455473,30.0,13.125013698630138,35.01551618829622
61 Vir d,61 Vir,1,3,Radial Velocity,2009,123.01,5.11,22.9,,5577.0,0.963,0.942,8.50332,0.0,95.52633010225458,30.0,20.110410958904108,36.40918526528967
HD 134987 c,HD 134987,1,2,Radial Velocity,2009,5000.0,13.9,260.0,,5585.0,1.25,1.1,26.1804,0.0,68.23500306661698,30.0,10.0,27.058750766654246
HD 110014 b,HD 110014,1,1,Radial Velocity,2009,835.477,12.4,3524.59,,4445.0,20.9,2.17,100.758,0.0,51.39551378714822,30.0,10.0,22.848878446787054
HIP 79431 b,HIP 79431,1,1,Radial Velocity,2009,111.7,13.4,667.415,,3191.0,0.478625,0.49,14.5324,0.0,74.6504322313899,30.0,19.180821917808217,30.95781353729953
HD 148156 b,HD 148156,1,1,Radial Velocity,2009,1027.0,13.9,270.144,,6308.0,1.21,1.22,57.1289,0.0,75.36347087022078,30.0,10.0,28.840867717555195
gam1 Leo b,gam1 Leo,2,1,Radial Velocity,2009,428.5,12.5,2790.43,,4330.0,31.88,1.23,39.8883,0.0,58.066090015244804,30.0,34.78082191780822,30.71172798326326
HAT-P-12 b,HAT-P-12,1,1,Transit,2009,3.2130598,10.749,67.059,963.0,4650.0,0.701,0.733,142.751,0.0,80.64435724494454,42.834460993972506,0.0,30.869704559729264
HD 156411 b,HD 156411,1,1,Radial Velocity,2009,842.2,14.0,235.18,,5900.0,2.16,1.25,56.8655,0.0,75.80312072431346,30.0,10.0,28.950780181078365
BD+20 2457 b,BD+20 2457,1,2,Radial Velocity,2009,379.63,12.1,6807.63,,4137.0,49.0,2.8,1539.71,0.0,25.421887402538317,30.0,38.797534246575346,23.554855412278414
HD 240210 b,HD 240210,1,1,Radial Velocity,2009,501.75,12.8,1655.82,,4297.0,25.456816,0.82,372.405,0.0,66.82788703145177,30.0,28.76027397260274,31.397040251013628
CoRoT-5 b,CoRoT-5,1,1,Transit,2009,4.0378962,15.558,148.42,1438.0,6100.0,1.186,1.0,882.472,0.0,59.83891987490668,20.489710704197634,0.0,20.08215764477608
GJ 1214 b,GJ 1214,1,1,Transit,2009,1.580404531,2.733,8.41,567.0,3101.0,0.2162,0.182,14.6427,0.0,94.54103878288508,55.71704644913838,0.0,37.564521308005865
HD 187123 c,HD 187123,1,2,Radial Velocity,2008,3810.0,13.2,912.16752809,,5790.0,1.15043,1.04,45.9548,0.0,66.27074661767679,30.0,10.0,26.567686654419198
WASP-5 b,WASP-5,1,1,Transit,2008,1.6284279,12.184,502.15,1706.0,5700.0,1.029,0.96,309.137,0.0,56.92905066747353,26.839440211232038,0.0,20.94212271967639
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1,2,Microlensing,2008,1788.5,14.0,231.0,82.0,,,0.51,1510.0,0.0,57.62271563996416,10.964093420162499,0.0,17.146702265031664
HD 179079 b,HD 179079,1,1,Radial Velocity,2008,14.479,,4195.3349724,,5646.0,1.63,1.14,69.7116,0.0,65.12363791224088,30.0,41.19005479452055,34.07842317669036
HD 181433 b,HD 181433,1,3,Radial Velocity,2008,9.3743,,1708.64551603,,4918.0,0.79,0.63,26.8762,0.0,85.84277648754724,30.0,40.7704904109589,39.153316724626535
HD 181433 c,HD 181433,1,3,Radial Velocity,2008,962.0,,2207.00045821,,4962.0,0.79,0.78,26.8762,0.0,79.9755013233942,30.0,40.0,37.49387533084855
HD 181433 d,HD 181433,1,3,Radial Velocity,2008,2172.0,13.2,858.1366989,,4962.0,0.79,0.78,26.8762,0.0,69.69487795653994,30.0,10.0,27.423719489134985
HD 7924 b,HD 7924,1,3,Radial Velocity,2008,5.39792,,2058.25676373,825.9,5131.0,0.78,0.65,16.9922,0.0,81.9990387201894,30.0,10.443664657534246,30.61067584443091
USco CTIO 108 b,USco CTIO 108,1,1,Imaging,2008,,12.3,4449.62,,2700.0,0.345365,0.06,144.019,0.0,45.36484482531003,30.0,40.0,28.841211206327507
HD 183263 c,HD 183263,1,2,Radial Velocity,2008,4667.97841,12.5,2958.98246917,,5948.0,1.23,1.06,54.1955,0.0,48.96445380530817,30.0,10.0,22.241113451327042
CoRoT-2 b,CoRoT-2,2,1,Transit,2008,1.7429935,16.432,1102.82,1521.0,5625.0,0.906,0.96,213.283,0.0,48.299814105308705,10.659526523083784,0.0,14.739835157098122
HR 8799 c,HR 8799,1,4,Imaging,2008,69000.0,13.0,3000.0,1200.0,7204.58,1.49338,1.5,41.2441,0.0,0.0,0.0,0.0,0.0
HAT-P-11 b,HAT-P-11,1,2,Transit,2008,4.888,4.36,25.0,838.0,4653.0,0.683,0.811,37.7647,0.0,95.88969135248648,64.98442131276983,0.0,40.21852816631407
HR 8799 d,HR 8799,1,4,Imaging,2008,37000.0,13.0,3000.0,1300.0,7204.58,1.49338,1.5,41.2441,0.0,0.0,0.0,0.0,0.0
WASP-7 b,WASP-7,1,1,Transit,2008,4.9546416,14.90797,305.1168,1487.0,6400.0,1.432,1.276,162.303,0.0,58.60444573162228,22.062172290372658,0.0,20.166654505498734
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,1,1,Microlensing,2008,,1.63,3.3,,,,0.06,1000.0,50.0,97.59495809641332,30.0,51.099999999999994,57.17373952410333
HD 11964 c,HD 11964,2,2,Radial Velocity,2008,37.91,5.38,25.0,,5303.0,2.00971,0.91,33.5369,0.0,95.15770023007428,30.0,13.115890410958901,34.5683976602583
FU Tau b,FU Tau,1,1,Imaging,2008,,12.2,5085.28,2375.0,2838.0,,0.05,133.4950466,0.0,3.056306797488901,0.0,10.0,3.264076699372225
HAT-P-7 b,HAT-P-7,2,1,Transit,2008,2.20474,16.92559,584.8072,2733.0,6389.0,2.0,1.56,341.079,0.0,23.312450540627495,0.0,0.0,5.828112635156874
CoRoT-3 b,CoRoT-3,1,1,Transit,2008,4.2568,11.32,6883.91,1695.0,6740.0,1.56,1.37,768.771,0.0,5.619603472927181,0.0,0.0,1.4049008682317952
HD 205739 b,HD 205739,1,1,Radial Velocity,2008,279.8,13.6,435.41,,6176.0,1.33,1.22,92.5087,0.0,75.90439008566455,30.0,32.9972602739726,34.72541258990928
HD 16417 b,HD 16417,2,1,Radial Velocity,2008,17.24,5.0,22.1,,5841.0,1.639984,1.2,25.3936,0.0,95.93102026890547,30.0,11.416986301369864,34.337001642568836
GJ 832 b,GJ 832,1,1,Radial Velocity,2008,3853.0,13.8,314.65012293,,3472.0,0.441557,0.45,4.96435,0.0,70.04917003592048,30.0,10.0,27.51229250898012
HD 45652 b,HD 45652,1,1,Radial Velocity,2008,44.073,14.3,137.62039,,5294.0,0.94,0.92,34.8541,0.0,77.50344569572043,30.0,13.62243835616438,30.281471012971203
HD 47186 c,HD 47186,1,2,Radial Velocity,2008,1353.6,13.0,111.42,,5657.0,1.08,0.96,37.4574,0.0,77.77885951042427,30.0,10.0,29.444714877606067
WASP-10 b,WASP-10,1,1,Transit,2008,3.0927616,12.106,1001.12,1370.0,4675.0,0.698,0.75,140.998,0.0,60.78712204058086,29.423090737413986,0.0,22.552553194498714
1RXS J160929.1-210524 b,1RXS J160929.1-210524,1,1,Imaging,2008,,18.647,3000.0,1700.0,4060.0,1.31316,0.85,139.135,0.0,24.169593898470865,0.0,10.0,8.542398474617716
HD 17156 b,HD 17156,1,1,Radial Velocity,2007,21.2164294,1.094,1036.12060682,888.0,6046.0,1.517,1.285,78.0863,0.0,85.72094278634883,80.0,8.923816115068487,43.661189725354326
HD 155358 c,HD 155358,1,2,Radial Velocity,2007,391.9,13.9,261.0,,5900.0,1.38,0.92,43.6197,0.0,76.59271236074832,30.0,37.78904109589041,36.09543836415968
V0391 Peg b,V0391 Peg,1,1,Pulsation Timing Variations,2007,1170.0,13.1,1017.056,,29300.0,0.23,0.5,1195.98,0.0,70.37674788309724,30.0,10.0,27.59418697077431
WASP-1 b,WASP-1,2,1,Transit,2007,2.5199454,16.623,271.415,1812.0,6110.0,1.47,1.24,393.072,0.0,48.05869282717935,9.32327067273475,0.0,14.345490874978525
OGLE-TR-211 b,OGLE-TR-211,1,1,Transit,2007,3.67724,15.244,327.351,1686.0,6325.0,1.64,1.33,1515.26,0.0,53.12756194379372,17.055093101710398,0.0,17.54566376137603
TrES-3 b,TrES-3,1,1,Transit,2007,1.30618581,14.975,607.03,1638.0,5650.0,0.829,0.928,231.337,0.0,52.419994277613064,17.84448093946611,0.0,17.56611880426979
GJ 674 b,GJ 674,1,1,Radial Velocity,2007,4.6938,3.33,11.09,,3600.0,0.36463,0.35,4.54896,0.0,99.14011867891384,30.0,10.385791780821918,34.88147761493394
HAT-P-4 b,HAT-P-4,2,1,Transit,2007,3.056536,14.28,213.255,1686.0,5860.0,1.596,1.248,320.451,0.0,55.88266171516924,20.913717932191993,0.0,19.19909491184031
HD 221287 b,HD 221287,1,1,Radial Velocity,2007,456.1,13.1,982.05,,6304.0,1.13864,1.25,55.9231,0.0,71.96460245336428,30.0,32.512328767123286,33.61923280512189
HD 70573 b,HD 70573,1,1,Radial Velocity,2007,851.8,12.8,1900.0,,5737.0,0.976919,1.0,59.182,0.0,64.15721062524354,30.0,10.0,26.039302656310884
HAT-P-2 b,HAT-P-2,1,2,Transit,2007,5.6335158,10.659759,2866.81223114,1540.0,6380.0,1.39,1.33,127.774,0.0,43.969306625155305,0.0,0.0,10.992326656288826
Lupus-TR-3 b,Lupus-TR-3,1,1,Transit,2007,3.91405,9.976,257.431,,5000.0,0.82,0.87,773.409,0.0,84.63962304459189,30.0,10.321702739726025,31.240331446079477
HAT-P-1 b,HAT-P-1,2,1,Transit,2006,4.46529976,14.784671,166.86075,1322.0,5980.0,1.174,1.151,158.979,0.0,63.85056953753631,24.94761923491636,0.0,22.19954719311317
TrES-2 b,TrES-2,2,1,Transit,2006,2.47063,15.24424,473.5667,1466.0,5850.0,1.12,1.36,215.32,0.0,57.057988470543584,20.413196402435325,0.0,19.367796218244727
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,1,1,Microlensing,2006,,3.84,14.1,,,,0.69,4100.0,0.0,98.17637822243307,30.0,40.0,42.04409455560827
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,13.7,378.21580433,,5468.0,0.85,0.71,18.284,0.0,70.63516646974159,30.0,10.0,27.658791617435398
SWEEPS-11 b,SWEEPS-11,1,1,Transit,2006,1.796,12.666,3082.82,,,1.45,1.1,8500.0,0.0,56.04957449483724,30.0,10.147616438356163,24.04929773329835
HN Peg b,HN Peg,1,1,Imaging,2006,,11.7768,6991.57,,6186.0,1.006954,1.08,18.1186,0.0,25.15834376822474,30.0,40.0,23.789585942056185
HIP 14810 c,HIP 14810,1,3,Radial Velocity,2006,147.747,13.6,416.3573,,5544.0,1.07,1.01,50.48,0.0,76.30293121827087,30.0,22.14358904109589,32.11163006484169
HD 69830 d,HD 69830,1,3,Radial Velocity,2006,197.0,4.45,18.1,,5385.0,0.886947,0.86,12.5591,0.0,96.66798374129559,30.0,26.19178082191781,38.21494114080335
HD 24040 b,HD 24040,1,2,Radial Velocity,2006,3668.0,12.9,1589.142035,,5802.0,1.3,1.11,46.6224,0.0,61.44800285345065,30.0,10.0,25.36200071336266
CHXR 73 b,CHXR 73,1,1,Imaging,2006,,12.3,3994.486,,3099.0,,0.35,190.374,0.0,49.15823278044519,30.0,40.0,29.789558195111297
HD 224693 b,HD 224693,1,1,Radial Velocity,2006,26.6904,14.0,222.481,,5894.0,1.93,1.31,93.5015,0.0,77.38952706988543,30.0,12.193731506849314,29.895814644183687
HD 33283 b,HD 33283,2,1,Radial Velocity,2006,18.1991,12.5,104.56607,,5935.0,1.97,1.38,89.8623,0.0,81.19676216575772,30.0,11.495816438356165,30.673144651028473
HD 69830 c,HD 69830,1,3,Radial Velocity,2006,31.56,3.46,11.8,,5385.0,0.886947,0.86,12.5591,0.0,98.87481489560035,30.0,12.593972602739726,35.36719687458502
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,1,1,Microlensing,2005,,13.0,1200.0,55.0,,,0.46,3200.0,0.0,54.0089584468245,7.344465728333333,15.729166666666671,19.270647710456124
HD 73526 c,HD 73526,1,2,Radial Velocity,2005,379.1,13.3,715.09,,5601.0,1.53,1.014,97.2396,0.0,73.95487950297172,30.0,38.841095890410955,35.698993848345665
HD 217107 c,HD 217107,1,2,Radial Velocity,2005,4270.0,12.9,1430.2278315,,5575.0,1.19931,0.98,20.0619,0.0,61.679562974525396,30.0,10.0,25.41989074363135
HD 27894 b,HD 27894,1,3,Radial Velocity,2005,18.01939,14.1,196.73578393,,4875.0,0.891767,0.81,43.8214,0.0,77.43257782860667,30.0,11.481045753424656,29.72840589550783
GJ 876 d,GJ 876,1,4,Radial Velocity,2005,1.93778,2.51,6.83,,3293.74,0.3,0.32,4.67517,10.0,99.25092504207034,30.0,10.159269589041095,37.35254865777785
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1,1,Microlensing,2005,3285.0,2.21,5.5,50.0,,,0.22,6600.0,0.0,75.51388201863774,31.657798594114716,0.0,26.792920153188113
HD 33564 b,HD 33564,1,1,Radial Velocity,2005,388.0,12.5,2892.1,,6250.0,1.4367,1.25,20.9531,0.0,57.292233039492494,30.0,38.10958904109589,31.350455520147094
HIP 14810 b,HIP 14810,1,3,Radial Velocity,2005,6.673892,13.0,1239.537,,5544.0,1.07,1.01,50.48,0.0,70.79609159039263,30.0,10.548539068493152,27.836157664721448
HD 107148 b,HD 107148,2,2,Radial Velocity,2005,48.056,9.6,66.741,,5797.0,1.169193,1.12,49.4156,0.0,86.88862269852972,30.0,13.949808219178081,32.70960772942695
GJ 436 b,GJ 436,1,1,Radial Velocity,2004,2.64388312,4.17,22.1,686.0,3586.11,0.455,0.47,9.75321,0.0,95.1181694830974,59.41577523990478,0.0,38.633486180750545
55 Cnc c,55 Cnc,2,7,Radial Velocity,2004,44.3936,8.51,54.4738,,5198.0,0.98,1.015,12.5855,0.0,89.0387490661201,30.0,13.648789041095888,33.171884526804
HD 183263 b,HD 183263,1,2,Radial Velocity,2004,624.87404,13.1,1103.1824007,,5948.0,1.23,1.06,54.1955,0.0,70.64859418652584,30.0,18.6404898630137,29.822271012384885
OGLE-TR-10 b,OGLE-TR-10,1,1,Transit,2004,3.101278,14.011,197.046,1702.0,5950.0,1.17,1.14,1344.97,0.0,56.14692271878905,21.564821536584915,0.0,19.42793606384349
OGLE-TR-111 b,OGLE-TR-111,1,1,Transit,2004,4.0144463,11.421971,174.799,1019.0,5040.0,0.83,0.82,1068.33,0.0,77.17622011707637,40.139056713383866,0.0,29.32881920761506
2MASS J12073346-3932539 b,2MASS J12073346-3932539,1,1,Imaging,2004,,12.9,1589.15,1250.0,2825.0,0.21887,0.024,64.308,0.0,57.228531730318274,19.805692169647635,10.0,21.758555974991477
GQ Lup b,GQ Lup,1,1,Imaging,2004,,33.6,6356.0,2650.0,4360.0,1.94153,0.7,151.169,0.0,0.0,0.0,10.0,2.5
HD 37605 b,HD 37605,1,2,Radial Velocity,2004,55.01292,13.2,854.9627,,5329.0,0.91,0.94,46.7864,0.0,73.56473985149783,30.0,14.521609863013698,29.521587428627882
HD 45350 b,HD 45350,1,1,Radial Velocity,2004,963.6,13.5,568.89,,5566.0,1.26442,0.98,46.8733,0.0,73.73770403264955,30.0,10.0,28.434426008162387
OGLE-TR-113 b,OGLE-TR-113,1,1,Transit,2004,1.4324752,12.251,400.449,1342.0,4790.0,0.774,0.779,566.459,0.0,66.17463115228975,34.27644822872644,0.0,25.112769845254046
HD 216770 b,HD 216770,1,1,Radial Velocity,2003,118.45,14.1,181.1631,,5399.0,0.93,0.74,36.6625,0.0,77.38003827270165,30.0,19.735616438356164,31.778913677764454
HD 147513 b,HD 147513,2,1,Radial Velocity,2003,528.4,13.7,385.0,,5883.0,0.98,1.11,12.9032,0.0,75.6859358134856,30.0,26.56986301369863,33.06394970679606
HD 19994 b,HD 19994,3,1,Radial Velocity,2003,466.2,13.6,435.41,,6188.0,1.79647,1.365,22.5242,0.0,75.56597933212575,30.0,31.682191780821917,34.312042778236915
HD 82943 b,HD 82943,1,2,Radial Velocity,2003,441.47,13.5,534.25,,5935.0,1.1826,1.08,27.5902,0.0,74.97434808340996,30.0,33.71479452054794,34.67228565098948
HD 82943 c,HD 82943,1,2,Radial Velocity,2003,220.078,13.4,622.603,,5935.0,1.1826,1.08,27.5902,0.0,74.82716393286061,30.0,28.088602739726028,33.22894166814666
HD 72659 b,HD 72659,1,2,Radial Velocity,2002,3549.39854,13.2,949.67128012,,5932.0,1.46,1.09,51.8949,0.0,66.43128965157597,30.0,10.0,26.60782241289399
HD 141937 b,HD 141937,1,1,Radial Velocity,2002,653.21997,11.9,8714.85491994,,5870.0,1.03,1.09,33.3622,0.0,9.403646284624655,30.0,16.310687397260274,13.928583420471233
HD 12661 c,HD 12661,1,2,Radial Velocity,2002,1708.0,13.2,899.45439181,,5748.0,1.11,1.02,37.8478,0.0,70.19290482773276,30.0,10.0,27.54822620693319
HD 168746 b,HD 168746,1,1,Radial Velocity,2002,6.404,11.1,85.8141,900.0,5570.0,1.09,1.07,41.5681,0.0,81.31178481575589,40.819621816700135,0.0,30.532851658114005
HD 47536 b,HD 47536,1,1,Radial Velocity,2002,712.13,12.6,2330.0,,4380.0,23.47,2.1,122.536,0.0,61.20141650964766,30.0,11.46876712328767,25.667545908233834
HD 80606 b,HD 80606,2,1,Radial Velocity,2001,111.436765,11.56766808,1323.46926959,405.0,5565.0,1.05,1.05,66.4711,0.0,63.68075355782867,19.755190032102952,6.971686164383559,22.601907438578795
HD 68988 b,HD 68988,1,2,Radial Velocity,2001,6.27711,13.4,626.1251,,5932.0,1.19,1.28,60.8447,0.0,75.1588751459233,30.0,10.515926849315068,28.918700498809592
HD 114783 b,HD 114783,1,2,Radial Velocity,2001,493.7,13.7,349.6,,5135.0,0.840622,0.853,21.0628,0.0,76.04398097974581,30.0,29.421917808219177,33.86647469699125
47 UMa c,47 UMa,1,3,Radial Velocity,2001,2391.0,14.2,171.621,,5872.0,1.21334,1.06,13.7967,0.0,73.14646578283299,30.0,10.0,28.286616445708248
HD 27442 b,HD 27442,2,1,Radial Velocity,2000,428.1,13.5,495.8,,4846.0,3.18,1.23,18.2704,0.0,75.31908917532938,30.0,34.81369863013698,35.03319695136659
GJ 3021 b,GJ 3021,2,1,Radial Velocity,2000,133.71,13.1,1071.04,350.0,5540.0,0.9,0.9,17.5559,0.0,61.58671191470054,16.687909485856025,14.531529680365303,23.201537770230466
HD 12661 b,HD 12661,1,2,Radial Velocity,2000,262.70862,13.3,772.3269,,5645.0,1.2,1.2,37.8478,0.0,73.6891388205125,30.0,31.59248931506849,33.82040703389525
HD 168443 c,HD 168443,1,2,Radial Velocity,2000,1753.1096,12.2,5500.33841154,,5491.0,1.711479,0.98,39.6245,0.0,33.63688778018327,30.0,10.0,18.409221945045818
HD 46375 b,HD 46375,2,1,Radial Velocity,2000,3.023573,10.0,71.8,,5285.0,0.914196,0.92,29.5529,0.0,86.14023336913586,30.0,10.24851284931507,31.597186554612733
ups And d,ups And,2,3,Radial Velocity,1999,1276.46,12.5,3257.74117175,,6156.77,1.56,1.3,13.4054,0.0,52.631731004853535,30.0,10.0,23.157932751213384
ups And c,ups And,2,3,Radial Velocity,1999,241.258,12.3,4443.24112986,,6156.77,1.56,1.3,13.4054,0.0,45.00494607243639,30.0,29.829424657534247,26.208592682492657
HD 217107 b,HD 217107,1,2,Radial Velocity,1998,7.12682,13.6,413.179,,5622.0,1.11,1.0,20.0619,0.0,76.56071312138124,30.0,10.58576602739726,29.286619787194624
HD 187123 b,HD 187123,1,2,Radial Velocity,1998,3.0965828,14.2,166.218,,5790.0,1.15043,1.04,45.9548,0.0,77.48811739652932,30.0,10.254513654794522,29.43565776283096
HD 168443 b,HD 168443,1,2,Radial Velocity,1998,58.11187,12.6,2424.3950886,,5491.0,1.711479,0.98,39.6245,0.0,61.60204073824505,30.0,14.776318082191782,26.594589705109208
GJ 876 b,GJ 876,1,4,Radial Velocity,1998,61.1166,13.3,723.2235,,3293.74,0.3,0.32,4.67517,0.0,74.4643910442863,30.0,15.023282191780822,29.87191830901678
47 UMa b,47 UMa,1,3,Radial Velocity,1996,1078.0,13.2,804.08,,5872.0,1.21334,1.06,13.7967,0.0,72.13158837675337,30.0,10.0,28.032897094188343
PSR B1257+12 b,PSR B1257+12,1,3,Pulsar Timing,1994,25.262,0.338,0.02,,,,1.4,600.0,0.0,95.12718039380304,30.0,22.816328767123288,36.985877290231585
PSR B1257+12 d,PSR B1257+12,1,3,Pulsar Timing,1992,98.2114,1.8,3.9,,,,1.4,600.0,60.0,97.76495435102834,30.0,24.072169863013702,52.95928105351051
