time_tag,dsflag_de1,dsflag_de4,dsflag_p1,dsflag_p3,dsflag_p5,dsflag_p7,dsflag_fp6p,numpts_de1,numpts_de4,numpts_p1,numpts_p3,numpts_p5,numpts_p7,numpts_fp6p,de1,de4,p1,p3,p5,p7,fp6p,fp6p_ratio,dsflag_p2,dsflag_p4,dsflag_p6,dsflag_p8,numpts_p2,numpts_p4,numpts_p6,numpts_p8,p2,p4,p6,p8,dsflag_p1_30,dsflag_p2_30,dsflag_p4_30,dsflag_p3_30,dsflag_p5_30,dsflag_p6_30,dsflag_p7_30,dsflag_p8_30,numpts_p1_30,numpts_p2_30,numpts_p3_30,numpts_p4_30,numpts_p5_30,numpts_p6_30,numpts_p7_30,numpts_p8_30,p1_30,p2_30,p3_30,p4_30,p5_30,p6_30,p7_30,p8_30
2025-12-05T12:40:00,0,0,0,0,0,0,0,21,21,143,143,143,49,49,3301.3967,25.29315,7468.2627,41.682819,4.7007303,0.94187081,2.1331649,,0,0,0,0,143,143,52,49,127.37185,11.663436,1.8878627,0.14454439,0,0,0,0,0,0,0,0,33,33,33,33,10,10,9,10,12378.35,4224471.5,322069.13,1302.0476,5.1106834,1.7760167,0.88418549,0.16346805
2025-12-05T12:35:00,0,0,0,0,0,0,0,28,28,146,146,146,60,60,3037.9382,22.526388,8041.4414,38.304226,5.0519028,0.62690181,1.9704514,,0,0,0,0,146,146,61,60,111.81924,13.073452,2.1915457,0.16892864,0,0,0,0,0,0,0,0,35,35,35,35,14,14,13,12,11862.927,4234446.5,323880.75,1376.1349,7.3276758,2.3810501,0.98690534,0.20603222
2025-12-05T12:30:00,0,0,0,0,0,0,0,43,43,173,173,173,86,86,3245.5713,20.229469,7916.9971,42.397511,5.2151003,0.72023034,2.0884058,,0,0,0,0,173,173,86,86,109.7319,13.701397,1.9078454,0.17164317,0,0,0,0,0,0,0,0,43,43,43,43,22,22,18,18,12127.459,4204979.0,299901.44,1068.998,6.111805,2.0787244,0.88485372,0.19396235
2025-12-05T12:25:00,0,0,0,0,0,0,0,46,46,185,185,185,92,92,2925.9692,19.679958,7567.1001,40.022499,4.6462803,0.8323102,1.6588515,,0,0,0,0,185,185,92,92,133.56363,13.348372,2.1585813,0.15820499,0,0,0,0,0,0,0,0,46,46,46,46,22,22,21,19,12011.969,4267722.0,324254.97,1193.0625,6.2388649,2.8601179,0.82627732,0.21292569
2025-12-05T12:20:00,0,0,0,0,0,0,0,49,49,196,196,196,98,98,2942.9019,20.105869,7866.4609,46.0368,4.4355712,0.77243751,1.9473906,,0,0,0,0,196,196,98,98,136.60115,14.561503,2.0871336,0.14741461,0,0,0,0,0,0,0,0,49,49,49,49,24,24,24,20,12075.745,4260029.0,329310.22,1238.2875,5.9036431,2.3663681,0.85576963,0.16968581
2025-12-05T12:15:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2940.4324,20.791285,7805.8398,43.440666,5.2767019,0.7883426,2.3952506,,0,0,0,0,182,182,91,91,125.70178,14.022056,1.7505859,0.16323709,0,0,0,0,0,0,0,0,46,46,46,46,23,22,20,17,12268.971,4264159.0,333324.66,1188.681,5.5292935,1.9162686,0.74119186,0.20430957
2025-12-05T12:10:00,0,0,0,0,0,0,0,47,47,187,187,187,93,93,3094.7061,21.503574,7863.3296,45.501633,5.4210124,0.77460295,2.5838919,,0,0,0,0,187,187,93,93,130.17662,13.215582,1.9886566,0.17468823,0,0,0,0,0,0,0,0,47,47,47,47,23,21,22,21,12782.145,4264262.5,331069.09,1175.2437,5.3398128,2.3802712,1.0933455,0.21718447
2025-12-05T12:05:00,0,0,0,0,0,0,0,48,48,194,194,194,97,97,2863.1414,18.676722,7726.4946,43.424786,5.7336049,0.74208909,2.2091749,,0,0,0,0,194,194,97,97,135.35832,15.566503,2.1454022,0.1764359,0,0,0,0,0,0,0,0,48,48,48,48,24,23,24,19,12349.703,4258636.5,332150.69,1149.5314,5.3013015,1.9614729,0.73039913,0.17583586
2025-12-05T12:00:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2954.4412,21.287704,7912.0039,43.076267,4.3604355,0.58234185,2.138325,,0,0,0,0,182,182,91,91,122.78828,12.850366,2.084192,0.14617559,0,0,0,0,0,0,0,0,46,46,46,46,23,21,21,19,12502.899,4273855.0,339211.0,1404.0505,5.4460869,2.1584837,1.0199032,0.19143184
2025-12-05T11:55:00,0,0,0,0,0,0,0,47,47,189,189,189,94,94,3573.5862,15.100868,7947.1318,40.880749,4.7169681,0.58962101,1.9499578,,0,0,0,0,189,189,94,94,135.19067,14.210749,2.0625498,0.15805346,0,0,0,0,0,0,0,0,47,47,47,47,24,22,20,21,13174.918,4264027.0,338309.72,1365.4939,4.6232409,2.0346246,0.8168838,0.26527062
2025-12-05T11:50:00,0,0,0,0,0,0,0,48,48,192,192,192,96,96,3194.6519,20.958775,7365.9282,42.950539,5.1335516,0.71836913,2.1856794,,0,0,0,0,192,192,96,96,117.48655,14.92013,1.9738126,0.17021486,0,0,0,0,0,0,0,0,48,48,48,48,24,24,22,21,12259.973,4275910.5,341012.69,1467.7632,6.0834417,2.2431636,0.82097441,0.19769193
2025-12-05T11:45:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3008.3506,23.139063,7827.5405,41.608631,5.5520768,0.74758822,2.1527734,,0,0,0,0,182,182,91,91,116.38085,14.219457,1.8778085,0.12431841,0,0,0,0,0,0,0,0,46,46,46,46,23,23,20,19,12422.309,4288586.0,343213.16,1375.0529,4.3703413,2.3892252,0.75605482,0.19447555
2025-12-05T11:40:00,0,0,0,0,0,0,0,48,48,191,191,191,95,95,3206.2659,21.135752,7948.9185,48.583389,5.1264305,0.66921157,2.2517667,,0,0,0,0,191,191,95,95,149.20024,15.286412,2.2461736,0.15313405,0,0,0,0,0,0,0,0,48,48,48,48,23,22,22,22,12846.493,4323297.0,357692.34,1593.1307,4.6810279,2.7154112,0.77810937,0.15577739
2025-12-05T11:35:00,0,0,0,0,0,0,0,47,47,190,190,190,95,95,3429.2415,16.754393,7733.9507,43.082764,5.4969215,0.81982905,1.8696826,,0,0,0,0,190,190,95,95,120.1584,14.129641,2.1407268,0.16908836,0,0,0,0,0,0,0,0,47,47,47,47,23,22,19,19,13392.169,4320143.5,352839.31,1583.9623,5.7010694,2.4594736,0.90439349,0.19962743
2025-12-05T11:30:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2993.7427,17.263773,7905.9424,44.443607,5.5005674,0.70269465,2.2664735,,0,0,0,0,182,182,91,91,149.89183,13.96262,2.2628696,0.1272696,0,0,0,0,0,0,0,0,46,46,46,46,23,22,22,20,11801.348,4208686.0,311093.75,1182.8711,5.588727,2.0864477,0.76618963,0.16480021
2025-12-05T11:25:00,0,0,0,0,0,0,0,48,48,193,193,193,96,96,2980.6741,19.44739,8292.1523,56.976219,4.7023039,0.78086317,2.1553199,,0,0,0,0,193,193,96,96,223.681,16.486227,2.1485283,0.16558127,0,0,0,0,0,0,0,0,48,48,48,48,23,24,21,22,11557.946,4230691.5,318209.06,1177.6563,5.5872612,2.2167604,1.248313,0.16683036
2025-12-05T11:20:00,0,0,0,0,0,0,0,47,47,188,188,188,94,94,3379.3127,18.594105,8537.0615,60.024017,5.477674,0.67157447,1.9664551,,0,0,0,0,188,188,94,94,283.29022,15.673161,1.6421549,0.15826979,0,0,0,0,0,0,0,0,47,47,47,47,22,23,18,22,12798.66,4213918.5,311722.78,1155.9069,5.7649913,2.5365613,1.0464132,0.17454539
2025-12-05T11:15:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3079.5938,22.140379,8159.791,72.502525,5.3995304,0.71065456,1.973742,,0,0,0,0,182,182,91,91,335.88382,18.547487,2.3188474,0.14018102,0,0,0,0,0,0,0,0,46,46,46,46,21,23,22,23,12308.673,4239825.0,324327.16,1224.828,5.6191363,2.3713956,1.0459254,0.20604998
2025-12-05T11:10:00,0,0,0,0,0,0,0,49,49,195,195,195,97,97,3140.0212,18.651741,8621.3203,72.153732,6.1953807,0.83033448,2.2953925,,0,0,0,0,195,195,97,97,350.68137,18.996099,2.2772279,0.16577718,0,0,0,0,0,0,0,0,49,49,49,49,24,22,22,19,12561.832,4332705.0,354005.97,1528.2357,5.5910444,2.3963051,0.83220023,0.23939748
2025-12-05T11:05:00,0,0,0,0,0,0,0,46,46,186,186,186,93,93,3326.0063,18.657059,8648.7471,85.570068,6.5785751,0.72286159,2.0098443,,0,0,0,0,186,186,93,93,303.28366,17.972618,2.2174001,0.15083727,0,0,0,0,0,0,0,0,46,46,46,46,23,23,22,18,13332.942,4313686.0,347972.81,1420.5847,6.3715663,2.1189153,0.80448431,0.20826481
2025-12-05T11:00:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3454.3435,16.755672,8203.0918,70.393005,6.1236286,0.83005214,2.1584265,,0,0,0,0,182,182,91,91,277.22681,19.109983,2.3408997,0.18085195,0,0,0,0,0,0,0,0,46,46,46,46,23,22,21,21,12713.771,4248962.0,333609.5,1331.043,4.9012804,2.3347237,0.95665729,0.1930768
2025-12-05T10:55:00,0,0,0,0,0,0,0,49,49,197,197,197,98,98,3378.3669,20.355154,8214.1855,54.051426,5.2708263,0.70156449,1.8193694,,0,0,0,0,197,197,98,98,234.45967,16.011044,1.832463,0.16426073,0,0,0,0,0,0,0,0,49,49,49,49,25,24,24,22,11403.921,4208126.5,311738.25,1054.501,5.570837,1.8829137,0.95619673,0.20404094
2025-12-05T10:50:00,0,0,0,0,0,0,0,46,46,184,184,184,92,92,3356.1484,20.795103,8298.0752,62.138184,5.7405176,0.74684554,2.3931162,,0,0,0,0,184,184,92,92,266.13354,17.143236,2.1165066,0.17178154,0,0,0,0,0,0,0,0,46,46,46,46,23,23,20,20,11999.382,4217003.5,315185.78,998.53271,5.083251,2.1397994,0.91264695,0.2487683
2025-12-05T10:45:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3588.1084,20.277342,8389.8486,87.817413,6.5822573,0.82814175,2.1584268,,0,0,0,0,182,182,91,91,337.10159,22.361843,2.5337126,0.16960058,0,0,0,0,0,0,0,0,46,46,46,46,23,22,23,19,12847.139,4219966.5,325240.06,1056.5822,6.3593812,2.5352092,0.90618569,0.21276547
2025-12-05T10:40:00,0,0,0,0,0,0,0,50,50,198,198,198,99,99,3145.5928,21.333658,7881.1118,55.224537,4.8721538,0.83321673,2.1855273,,0,0,0,0,198,198,99,99,221.10291,15.725856,2.2759545,0.11868063,0,0,0,0,0,0,0,0,50,50,50,50,24,25,25,22,12033.192,4235892.5,331724.28,1141.2019,5.6418624,2.6417387,1.0226879,0.19413191
2025-12-05T10:35:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3079.376,24.277912,8134.167,52.681084,5.6531129,0.65620923,2.0641997,,0,0,0,0,182,182,91,91,180.02271,16.660475,2.070622,0.13381754,0,0,0,0,0,0,0,0,46,46,46,46,23,22,21,21,12892.784,4293247.5,343169.31,1144.4973,4.8973179,2.3615327,0.78948128,0.20969397
2025-12-05T10:30:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3431.9941,23.250027,8219.6484,51.607937,6.0265536,0.92206782,2.2030275,,0,0,0,0,182,182,91,91,206.60274,14.497522,2.3578629,0.14672896,0,0,0,0,0,0,0,0,46,46,46,46,23,23,22,17,13575.08,4320005.0,348902.38,1229.4553,5.3906155,1.8019484,0.65520591,0.27320778
2025-12-05T10:25:00,0,0,0,0,0,0,0,50,50,198,198,198,99,99,3178.9124,20.088213,7769.9937,56.300076,5.850955,0.70707816,2.0001764,,0,0,0,0,198,198,99,99,209.22946,15.288809,2.0742941,0.15954067,0,0,0,0,0,0,0,0,50,50,50,50,25,24,24,19,12697.501,4301023.0,354441.16,1293.0702,5.1061554,1.6759064,1.016319,0.19698928
2025-12-05T10:20:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2878.0745,21.270184,8302.9414,66.063652,6.2940049,0.5199368,2.4027889,,0,0,0,0,182,182,91,91,256.5705,19.114229,2.0717528,0.19118108,0,0,0,0,0,0,0,0,46,46,46,46,23,23,23,16,12330.305,4242715.5,332820.78,1204.4758,5.7452359,2.7279963,1.0559579,0.24348888
2025-12-05T10:15:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3149.3108,18.396782,9183.2861,108.56155,7.2271099,0.79630238,2.192977,,0,0,0,0,182,182,91,91,523.89594,23.809473,2.0078585,0.18804546,0,0,0,0,0,0,0,0,46,46,46,46,23,19,21,20,12143.684,4271990.5,342650.81,1172.1208,5.854197,2.2918291,0.87899709,0.23756565
2025-12-05T10:10:00,0,0,0,0,0,0,0,50,50,198,198,198,99,99,3406.4353,18.638771,8732.6973,82.374321,5.9647684,0.82677811,2.0434825,,0,0,0,0,198,198,99,99,387.79184,17.9345,1.732823,0.17352803,0,0,0,0,0,0,0,0,50,50,50,50,25,24,22,23,12998.845,4272743.0,334872.72,1104.4261,5.721662,1.9886714,0.86425424,0.21264206
2025-12-05T10:05:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2961.364,19.354584,8425.7646,69.894867,6.3356075,0.6574828,1.8355423,,0,0,0,0,182,182,91,91,328.73093,16.182886,1.8693271,0.20123352,0,0,0,0,0,0,0,0,46,46,46,46,23,21,20,19,12464.388,4251199.5,328592.22,959.37793,5.9552336,1.6958481,0.95472854,0.1483361
2025-12-05T10:00:00,0,0,0,0,0,0,0,25,25,103,103,103,51,51,3155.3481,18.451962,8534.5049,80.5588,6.089118,0.86550361,2.2257502,,0,0,0,0,103,103,51,51,382.22421,18.004282,2.5032771,0.14502756,0,0,0,0,0,0,0,0,25,25,25,25,13,12,10,10,11652.83,4208126.0,304755.38,820.6438,5.2077384,1.7971102,0.70725977,0.10936102
2025-12-05T09:50:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3072.9985,18.519428,8480.8838,88.041397,6.260325,0.86730421,1.7545071,,0,0,0,0,182,182,91,91,434.48776,18.252443,2.0225596,0.16784832,0,0,0,0,0,0,0,0,46,46,46,46,23,22,20,20,12036.467,4244486.5,325802.34,1010.3284,5.3371253,2.6902359,0.71763599,0.16705529
2025-12-05T09:45:00,0,0,0,0,0,0,0,46,46,185,185,185,92,92,3019.1531,22.865854,8604.8193,76.367912,5.1934762,0.77608997,1.5268623,,0,0,0,0,185,185,92,92,326.92609,17.845985,2.0035205,0.15147287,0,0,0,0,0,0,0,0,46,46,46,46,23,23,21,19,11559.592,4228727.0,317497.41,983.45984,5.8706312,2.133698,0.61242217,0.17195636
2025-12-05T09:40:00,0,0,0,0,0,0,0,49,49,196,196,196,98,98,3100.6677,21.329184,8535.9619,68.591469,5.6463618,0.82756931,2.0959301,,0,0,0,0,196,196,98,98,280.55521,18.663782,1.786039,0.17377236,0,0,0,0,0,0,0,0,49,49,49,49,24,24,21,22,12800.117,4259769.0,328616.69,1047.1501,6.5583744,2.3051598,1.0872172,0.15029237
2025-12-05T09:35:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3169.1526,19.623234,8384.043,64.923637,5.5055203,0.93130124,1.9140646,,0,0,0,0,182,182,91,91,292.98361,17.645372,2.40027,0.18638539,0,0,0,0,0,0,0,0,46,46,46,46,22,20,18,19,12801.97,4274694.0,330250.03,993.0376,4.7909293,2.1616666,0.64686263,0.16940475
2025-12-05T09:30:00,0,0,0,0,0,0,0,47,47,187,187,187,93,93,3034.1184,23.629425,8797.3516,72.890053,6.3577032,0.79075992,2.032171,,0,0,0,0,187,187,93,93,359.36563,18.793882,2.3274565,0.11573884,0,0,0,0,0,0,0,0,47,47,47,47,22,21,20,19,11527.731,4222956.0,312289.53,916.41913,5.290278,2.2113564,0.76062691,0.14804018
2025-12-05T09:25:00,0,0,0,0,0,0,0,48,48,194,194,194,97,97,2994.6987,19.555626,8768.0313,71.470093,6.085783,0.82863623,2.0980957,,0,0,0,0,194,194,97,97,359.76736,14.548298,2.1294475,0.18814628,0,0,0,0,0,0,0,0,48,48,48,48,24,24,22,22,12136.161,4264160.5,329272.53,1072.9604,5.0199323,2.0017712,0.78674895,0.2058664
2025-12-05T09:20:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3293.4326,21.211781,12104.967,103.06878,5.8353753,0.864757,1.8964758,,0,0,0,0,182,182,91,91,854.60138,19.337105,1.943399,0.18832213,0,0,0,0,0,0,0,0,46,46,46,46,22,20,19,20,13568.662,4297722.5,339700.34,1104.4362,5.0313053,2.2971399,0.87731355,0.21521927
2025-12-05T09:15:00,0,0,0,0,0,0,0,47,47,189,189,189,94,94,3146.8149,18.405239,7734.4497,58.827606,5.8091779,0.74332821,1.9232708,,0,0,0,0,189,189,94,94,217.30177,16.936489,2.3759177,0.13427866,0,0,0,0,0,0,0,0,47,47,47,47,24,23,22,21,11166.475,4208126.5,301797.81,836.32355,5.3940997,1.9191744,0.5789665,0.22293931
2025-12-05T09:10:00,0,0,0,0,0,0,0,48,48,192,192,192,96,96,3074.1538,22.70719,17055.91,206.33607,6.5597997,0.82094997,2.0638881,,0,0,0,0,192,192,96,96,1971.577,32.662491,2.2613137,0.15049376,0,0,0,0,0,0,0,0,48,48,48,48,24,24,21,20,11679.983,4205911.0,298152.69,804.75525,5.855619,2.4623961,0.65026712,0.22921041
2025-12-05T09:05:00,0,0,0,0,0,0,0,25,25,120,120,120,53,53,3494.9551,19.250164,82654.508,1624.1461,22.16177,0.93318623,1.7471436,,0,0,0,0,120,120,54,53,17183.168,157.41875,2.7515399,0.14863448,0,0,0,0,0,0,0,0,29,29,29,29,12,12,11,12,12719.244,4247319.0,325135.75,1014.5585,6.0915227,1.9649781,0.85742378,0.17053312
2025-12-05T09:00:00,0,0,0,0,0,0,0,22,22,150,150,150,52,52,2969.4646,18.363981,82681.164,2538.9963,24.822971,0.74630374,2.3780663,,0,0,0,0,79,150,54,52,20965.516,186.57703,3.1025651,0.19074965,0,0,0,0,0,0,0,0,35,35,35,35,11,11,10,11,12647.777,4290960.5,337001.84,1136.0999,5.6467838,2.4979687,0.84938484,0.13053088
2025-12-05T08:55:00,0,0,0,0,0,0,0,26,26,154,154,154,57,57,2976.2876,17.767523,21806.859,312.04358,6.8188796,0.82494241,2.0385211,,0,0,0,0,129,154,59,57,2744.7898,28.903572,2.433641,0.14773206,0,0,0,0,0,0,0,0,36,36,36,36,13,13,12,12,12752.578,4271342.0,333603.56,1110.1461,6.2957134,2.2508678,0.66160387,0.17832312
2025-12-05T08:50:00,0,0,0,0,0,0,0,22,22,145,145,145,52,52,3053.6711,20.118382,18748.736,486.37421,10.028357,0.86256707,1.7479601,,0,0,0,0,145,145,54,52,3632.3096,58.49762,1.976234,0.22484618,0,0,0,0,0,0,0,0,34,34,34,34,11,11,10,10,12504.407,4236000.5,326346.63,1082.3597,5.9341822,1.9261923,0.96122384,0.20441149
2025-12-05T08:45:00,0,0,0,0,0,0,0,23,23,152,152,152,53,53,3283.5659,17.758484,15041.609,225.85892,7.1549087,0.82568502,1.8138492,,0,0,0,0,152,152,55,53,1863.5453,32.136879,2.3764396,0.19300561,0,0,0,0,0,0,0,0,35,35,35,35,11,11,11,10,13272.9,4251176.5,332125.84,1165.7073,6.4423256,2.2903721,0.94409633,0.11509395
2025-12-05T08:40:00,0,0,0,0,0,0,0,25,25,153,153,153,57,57,3087.0483,19.681093,15500.085,233.48471,6.675878,0.64036566,2.117017,,0,0,0,0,153,153,59,57,1926.8619,29.826433,1.9131,0.15315242,0,0,0,0,0,0,0,0,36,36,36,36,13,12,13,12,12552.456,4230652.5,317737.09,932.50421,5.0567422,2.2888544,0.6731205,0.22633201
2025-12-05T08:35:00,0,0,0,0,0,0,0,22,22,145,145,145,51,51,2953.9187,27.860149,14380.063,183.19542,7.3313189,0.49750161,2.0612643,,0,0,0,0,145,145,54,51,1395.6355,28.246832,2.0608194,0.17112342,0,0,0,0,0,0,0,0,34,34,34,34,11,11,11,10,12422.725,4274175.0,327889.75,1092.8203,7.3468575,1.701118,0.71003187,0.13754536
2025-12-05T08:30:00,0,0,0,0,0,0,0,23,23,153,153,153,54,54,3297.5117,24.981615,13476.321,227.79706,7.7634249,0.90338868,1.9315965,,0,0,0,0,153,153,56,54,1505.6262,37.017574,2.4252572,0.18802729,0,0,0,0,0,0,0,0,36,36,36,36,12,11,11,10,13134.646,4234022.0,322513.63,1148.1367,7.4178538,2.3233914,0.95013952,0.22122473
2025-12-05T08:25:00,0,0,0,0,0,0,0,25,25,152,152,152,57,57,3113.75,21.501158,13827.447,256.97815,7.5833025,0.81330913,2.2120352,,0,0,0,0,152,152,59,57,1688.4252,37.177433,2.5768335,0.14796716,0,0,0,0,0,0,0,0,36,36,36,36,13,13,11,9,11486.727,4199649.5,291086.84,782.56006,6.4310846,1.9567033,1.0054473,0.28337207
2025-12-05T08:20:00,0,0,0,0,0,0,0,22,22,144,144,144,51,51,3004.4373,16.614717,13381.128,222.00246,7.1671896,0.81069601,1.5510416,,0,0,0,0,144,144,53,51,1474.4846,32.212376,2.3524845,0.13312109,0,0,0,0,0,0,0,0,34,34,34,34,10,11,10,10,12496.155,4228267.0,324611.66,1057.1755,6.6480966,2.4969251,0.92352623,0.12318632
2025-12-05T08:15:00,0,0,0,0,0,0,0,24,24,155,155,155,55,55,2933.1489,17.76041,13663.427,315.17413,8.2645645,0.85505909,1.9301157,,0,0,0,0,155,155,57,55,1783.8107,48.190483,2.0945692,0.18465237,0,0,0,0,0,0,0,0,36,36,36,36,12,12,11,10,12575.844,4234249.0,325626.16,1062.9656,6.8449745,2.0904074,0.92413044,0.22226688
2025-12-05T08:10:00,0,0,0,0,0,0,0,29,29,156,156,156,63,63,3421.7832,21.763567,13253.158,380.99509,9.8296051,0.81352866,1.9789498,,0,0,0,0,156,156,64,63,1756.0341,60.705536,2.2518876,0.16852835,0,0,0,0,0,0,0,0,37,37,37,37,14,14,13,11,13376.581,4265623.0,336801.03,1242.6908,5.7316289,2.097379,0.82205999,0.28805467
2025-12-05T08:05:00,0,0,0,0,0,0,0,27,27,153,153,153,60,60,3092.8877,20.018827,9245.7285,130.2798,7.8923492,0.7540406,2.1034598,,0,0,0,0,153,153,62,60,557.89008,27.385149,2.3322601,0.15656558,0,0,0,0,0,0,0,0,36,36,36,36,14,13,14,13,12559.533,4263262.0,328146.75,1042.3282,6.9845748,3.5819325,1.268981,0.21561164
2025-12-05T08:00:00,0,0,0,0,0,0,0,24,24,157,157,157,56,56,2949.5637,18.80221,8763.8447,96.62896,7.2407942,0.80156004,1.6894181,,0,0,0,0,157,157,58,56,386.74725,24.257441,2.5621819,0.18824679,0,0,0,0,0,0,0,0,37,37,37,37,12,11,10,11,12635.892,4252721.5,331649.5,1072.0481,5.5224061,2.4269254,1.1917015,0.22349057
2025-12-05T07:55:00,0,0,0,0,0,0,0,44,44,179,179,179,88,88,3392.6289,22.070969,8644.8809,75.284653,6.724803,0.81719327,2.0286863,,0,0,0,0,179,179,88,88,311.01038,18.545403,2.1523206,0.2071401,0,0,0,0,0,0,0,0,45,45,45,45,20,20,21,17,13486.841,4258840.5,326029.81,1049.5201,6.6795444,2.0679605,1.1842415,0.20184392
2025-12-05T07:50:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2864.502,14.991917,8025.1484,77.945137,5.9047146,0.97746837,1.929141,,0,0,0,0,182,182,91,91,310.73779,21.809961,2.1678765,0.17900747,0,0,0,0,0,0,0,0,46,46,46,46,23,22,21,21,12084.25,4245046.0,324933.28,960.23035,6.0741005,1.8614844,0.82863057,0.22380008
2025-12-05T07:45:00,0,0,0,0,0,0,0,50,50,198,198,198,99,99,2994.7791,23.207199,9067.2705,90.256523,6.8306661,0.81887615,2.4927139,,0,0,0,0,198,198,99,99,402.01904,22.51763,2.2494473,0.20455454,0,0,0,0,0,0,0,0,50,50,50,50,25,24,22,22,11919.777,4261516.5,327454.84,1085.3827,6.7468996,2.5426812,0.97746962,0.21985765
2025-12-05T07:40:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3288.9087,20.113813,8508.5967,69.523788,5.6174531,1.0522909,2.3732643,,0,0,0,0,182,182,91,91,288.61902,18.783098,2.0858886,0.20353912,0,0,0,0,0,0,0,0,46,46,46,46,23,23,23,20,13210.872,4295018.5,337640.84,1164.5366,6.660511,2.9976757,1.0874228,0.17844091
2025-12-05T07:35:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3377.2676,16.9484,8112.8213,77.567375,6.5901814,0.74631459,2.8123622,,0,0,0,0,182,182,91,91,306.95932,19.152435,2.3985739,0.18029861,0,0,0,0,0,0,0,0,46,46,46,46,23,23,23,18,12487.686,4265184.5,335201.59,1052.2682,7.7818222,2.906297,1.2378244,0.27610612
2025-12-05T07:30:00,0,0,0,0,0,0,0,50,50,198,198,198,99,99,3019.1799,19.75001,8596.665,90.204269,6.439146,0.8861891,2.459801,,0,0,0,0,198,198,99,99,395.58542,19.78219,2.2245002,0.14758785,0,0,0,0,0,0,0,0,50,50,50,50,25,25,25,19,11966.323,4239063.0,323628.41,1076.4446,7.5190139,3.162097,1.1736617,0.22008912
2025-12-05T07:25:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2936.8352,20.125496,9172.6904,103.11559,5.3103809,0.91920227,2.6421254,,0,0,0,0,182,182,91,91,534.93536,18.176029,2.1017208,0.15051015,0,0,0,0,0,0,0,0,46,46,46,46,23,23,20,19,12390.689,4261828.0,329716.91,1064.1315,8.3325729,2.5363235,1.0953009,0.23370427
2025-12-05T07:20:00,0,0,0,0,0,0,0,46,46,183,183,183,91,91,3509.3501,25.236465,8514.3447,78.595093,6.4032044,0.78078479,2.4989452,,0,0,0,0,183,183,91,91,324.91345,17.8955,2.1010375,0.20252164,0,0,0,0,0,0,0,0,46,46,46,46,23,23,21,21,12890.416,4256102.0,328165.34,1052.5078,7.4720521,2.6116123,1.0586871,0.30273664
2025-12-05T07:15:00,0,0,0,0,0,0,0,49,49,198,198,198,99,99,2868.646,25.273401,8183.2031,77.302437,6.0601978,0.8972348,2.7554681,,0,0,0,0,198,198,99,99,305.40692,20.632292,2.2905743,0.13767812,0,0,0,0,0,0,0,0,49,49,49,49,25,24,23,21,12128.719,4265517.5,329138.53,1064.9993,8.1751957,2.2828922,0.76706368,0.21647915
2025-12-05T07:10:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,3175.6934,20.581034,8470.2881,74.083817,6.0760813,0.76987565,2.2702429,,0,0,0,0,182,182,91,91,312.63837,19.027201,2.0762761,0.19782124,0,0,0,0,0,0,0,0,46,46,46,46,23,23,23,21,12356.932,4263506.5,332682.0,1054.7731,7.3994665,2.9909892,0.98107183,0.18977283
2025-12-05T07:05:00,0,0,0,0,0,0,0,46,46,185,185,185,92,92,3322.6328,24.39255,8313.4521,73.050293,7.1497011,0.85712248,2.7240613,,0,0,0,0,185,185,92,92,276.15347,18.865698,2.0308514,0.21433641,0,0,0,0,0,0,0,0,46,46,46,46,23,23,23,22,13014.744,4270573.0,332136.41,1076.2582,6.5018606,2.5041542,0.9913674,0.26374346
2025-12-05T07:00:00,0,0,0,0,0,0,0,49,49,196,196,196,98,98,2842.8328,24.286886,7901.1758,65.15863,5.9681945,0.85217112,2.2123055,,0,0,0,0,196,196,98,98,253.78699,18.564978,2.7340662,0.22949287,0,0,0,0,0,0,0,0,49,49,49,49,22,24,24,20,12376.736,4285199.5,336999.75,1144.1843,6.6608758,2.3601434,1.1915992,0.22517136
2025-12-05T06:55:00,0,0,0,0,0,0,0,46,46,182,182,182,91,91,2895.7896,18.023005,8367.1289,78.155754,6.3613625,0.72052473,2.7495441,,0,0,0,0,182,182,91,91,307.21539,22.143213,2.0819306,0.1931178,0,0,0,0,0,0,0,0,46,46,46,46,23,23,21,20,12388.312,4245326.0,329870.25,1084.3795,5.7293863,2.3167911,1.3143559,0.21009985
